35913	1
67040	1
111	2
13360	0
60594	2
8343	0
41928	2
27498	2
620	2
1439	1
21551	0
63046	2
1024	1
13676	2
58674	2
58064	2
51053	2
62059	2
23918	0
31499	0
31265	0
13438	2
34392	2
66864	0
16857	0
54481	0
7708	0
1000	2
14382	2
95	1
54400	2
52042	2
18880	0
60510	2
40205	0
228	2
445	0
57141	2
1227	2
38338	0
441	2
73276	2
36151	2
17343	1
1602	1
36868	0
33162	0
882	1
17772	0
478	2
1122	0
1633	1
68890	2
255	1
71433	2
32013	2
1162	2
394	1
25582	1
40764	2
18227	0
39470	0
14075	0
42091	2
59993	1
4021	0
28809	2
51178	2
1076	2
24884	1
19063	2
424	2
11268	0
64056	2
35485	2
9348	1
57372	0
29327	2
51083	2
17551	2
14116	0
70304	2
63918	2
70476	2
5011	2
9381	2
1104	2
1117	1
71086	2
37447	2
26351	2
35258	0
23906	2
876	0
63743	2
57056	2
31464	2
33133	0
1126	2
9116	1
1393	2
22056	2
251	1
40691	2
33762	0
30343	0
57555	2
67706	1
1373	0
54376	1
1073	2
1250	2
8250	1
7352	1
1579	2
678	2
12424	0
52570	2
66812	0
1131	2
14159	0
46580	-1
43259	2
44148	2
72887	0
751	2
933	1
6806	1
66959	1
55035	1
3217	1
44482	2
63471	2
52045	0
65360	1
52966	0
51099	1
57531	2
59916	0
899	2
1611	2
67845	2
32157	0
47851	2
15923	2
34255	2
22604	2
35661	2
487	2
65868	0
47870	1
23185	2
67699	2
14213	2
45832	1
4850	1
43230	0
1308	0
499	2
59813	2
44417	1
48144	1
19373	2
544	2
37259	2
49750	0
1396	1
965	2
29235	2
56403	2
1238	2
36883	1
7984	1
823	0
38583	2
70999	1
50105	2
33294	2
1500	2
1014	0
1060	2
1092	2
9607	0
34836	0
31604	2
4173	1
33967	0
54565	1
109	2
20706	2
20851	0
61602	1
69158	2
1287	0
391	2
1158	1
695	2
27077	1
39604	0
25740	2
338	1
1613	0
17574	0
51795	2
1232	1
147	2
19437	2
263	2
28243	2
5388	1
45653	0
21163	2
18003	0
915	1
881	2
41973	0
191	0
1246	0
515	0
1109	1
58962	2
15934	0
29420	-1
71299	2
4615	0
28090	0
56072	2
1382	0
708	2
23317	0
24789	2
50372	2
1437	0
15759	2
49306	2
710	2
19078	2
1428	1
887	2
65897	1
687	2
5608	0
48433	1
12038	0
21084	1
1189	0
489	2
755	2
2233	1
13722	1
4489	1
7682	1
47762	0
17409	1
1276	2
68579	1
1044	2
12562	2
21560	0
1089	1
49787	2
70341	2
73990	2
4619	1
33430	2
19988	0
28057	1
26200	2
999	2
482	1
39981	2
38268	2
12995	1
29488	2
7595	0
65114	2
31254	2
9498	1
1559	-1
51740	2
909	2
55190	0
420	2
40669	2
62	2
521	2
273	2
6121	0
1875	2
48519	2
356	1
35023	2
347	1
1212	2
19069	2
914	0
61730	0
3147	2
1454	2
72981	0
5218	1
250	2
22257	2
51509	0
52321	-1
55885	2
30157	2
19307	2
409	1
377	1
911	0
28504	1
24131	2
53874	2
32394	2
547	1
39	0
1589	0
50139	2
7725	0
27648	0
56060	0
17727	1
10999	2
46404	0
40653	2
63382	2
60753	2
40500	1
5672	2
63961	0
869	2
1196	2
32008	0
29391	0
1603	1
1144	2
61759	0
42144	1
152	2
388	2
35677	2
38747	2
1643	1
4	0
681	2
67579	0
778	1
49569	0
51100	2
46860	1
17602	1
623	0
23440	1
17251	2
71043	0
46917	0
39027	2
169	2
24937	1
18143	0
29	2
724	2
31110	2
26218	0
408	2
16769	2
24764	1
14801	0
11348	0
40946	2
27538	2
39701	1
47103	2
21639	2
14803	0
15226	1
919	1
53326	2
19201	0
461	1
54090	2
48100	0
234	2
26321	2
30520	2
64345	0
24315	1
65480	0
50550	2
370	0
842	2
857	0
9	2
3538	1
13546	0
56123	0
1478	1
54512	0
36940	2
10993	2
671	1
2699	2
69790	2
62136	2
17858	1
7085	2
542	2
13886	0
27078	1
49934	0
22696	2
698	2
35440	2
69721	2
7504	2
45930	2
1221	0
1550	2
35532	1
1048	2
291	2
37913	1
38758	2
34049	2
46635	2
328	2
809	2
46638	1
583	1
27171	2
1421	2
70416	2
1544	2
1170	2
995	2
17743	2
1615	2
5089	2
1091	2
54200	2
23174	2
28028	2
35355	2
53	2
69394	1
209	2
1258	1
922	2
8026	2
51356	0
24599	2
63798	2
65045	2
1605	2
18498	2
1364	1
21	2
25021	0
33037	2
742	2
51351	0
831	2
38394	0
44936	2
37168	2
472	2
33301	1
317	2
13918	2
51524	2
47504	1
32310	0
3842	2
1178	2
27988	2
12614	2
62442	0
33941	0
801	1
68975	0
7244	2
36166	2
29487	0
24765	1
69889	0
28229	0
92	1
5405	2
97	2
1359	2
1262	1
21199	2
61332	2
16813	2
596	2
63164	0
43865	0
612	2
50587	2
55650	2
31271	1
1264	2
432	2
1182	1
52843	0
23353	2
39264	2
60223	2
11026	0
19493	0
6978	2
36392	0
71269	0
1582	2
863	1
72561	0
227	1
454	2
3024	0
37945	0
467	2
41398	0
28221	0
1257	2
25465	0
64656	0
8620	0
44487	0
1930	0
53004	2
1179	2
4025	0
718	2
48625	2
8806	1
30967	2
9038	2
3216	1
30504	0
61048	0
58093	2
32237	0
18328	0
39579	2
73784	2
22733	1
49969	1
45441	1
1525	2
44363	1
23115	2
80	1
70456	1
46171	1
50369	1
1543	2
47136	2
20912	0
61470	2
21651	2
20267	2
1515	0
16094	2
18195	2
767	0
277	2
45679	2
62763	2
37080	2
29236	0
50990	2
40022	2
3457	2
54957	1
51982	1
23029	1
522	2
7255	2
17467	2
1501	2
62753	1
66778	1
59176	2
39446	2
68019	0
2682	2
73686	2
35252	2
67328	2
56142	2
54630	1
64922	2
73738	1
41044	0
1052	2
134	2
1094	2
25723	1
21805	1
24048	0
66061	2
16820	1
64766	2
1432	2
634	2
36047	0
50368	2
1164	2
47605	2
12457	0
45287	1
46954	0
69145	2
48708	1
57383	2
252	2
50698	0
9349	2
58997	1
446	2
932	2
30553	2
306	2
8137	0
26605	0
44792	2
25343	2
1380	1
27310	2
44418	2
22046	1
1112	2
60879	0
7997	1
66096	0
32747	2
61635	0
41529	1
26703	0
66784	2
30860	2
39716	0
5832	2
3021	1
27829	2
1367	2
67372	2
19979	1
51470	2
57230	1
68397	2
535	2
464	2
606	1
936	2
1203	2
19592	0
9120	0
826	0
28437	1
72252	1
58715	0
35983	1
56010	0
72720	0
411	0
709	0
19517	2
8003	0
6241	2
14173	0
119	1
22258	2
32844	2
66504	1
1430	2
12730	2
796	2
193	2
1268	2
21606	2
70493	2
2407	2
18729	2
10750	2
539	2
504	2
1311	0
4472	1
47177	2
60144	2
27388	2
49068	2
201	2
25733	2
372	2
45973	2
525	2
42428	2
318	2
15930	2
101	1
630	2
62951	0
61174	1
48535	2
35085	2
34054	2
25418	2
37753	2
1129	2
1482	0
754	2
163	2
49237	1
399	2
52561	2
1384	2
48634	0
692	2
1005	2
215	0
37215	1
981	2
17297	1
54473	2
54189	2
18116	2
15786	2
67286	0
1167	2
11766	0
40606	1
26543	0
46187	2
871	2
19623	0
451	2
680	2
41741	0
33237	1
65704	0
22278	2
272	0
57838	2
64981	2
20119	4
10878	1
968	1
34789	0
46143	2
57071	1
182	2
890	0
56899	0
70203	2
49090	2
58529	2
55795	0
428	2
107	2
1593	1
59442	0
804	1
52743	1
73880	2
300	2
29983	1
1245	0
8019	2
73966	2
21960	2
1617	1
33386	0
21789	0
343	1
14819	0
34298	2
10636	0
69363	2
1546	2
32422	2
45669	2
44994	2
38822	0
55928	2
1327	2
67925	2
60041	2
42249	1
1333	2
1078	2
66201	0
118	3
6633	-1
567	2
64367	2
43269	0
12653	1
36260	2
22416	0
67411	2
66668	0
45689	0
1062	1
37196	1
1630	1
62124	2
58284	2
47795	2
18191	1
98	2
1295	2
8505	2
1626	1
57059	1
62467	0
2939	2
874	0
861	2
3	2
43964	2
21241	1
361	2
52128	1
48137	2
1051	1
1093	2
5287	1
737	2
36694	2
62029	2
690	1
1562	2
889	0
10166	0
42268	2
25829	2
41752	2
846	1
34116	2
57559	0
69952	1
33293	1
15595	2
58286	2
49373	2
69717	0
985	1
49748	2
66552	2
59953	2
54564	2
1255	0
82	2
10568	1
160	2
6623	0
143	0
13085	1
1124	2
28173	2
66773	2
31433	0
15891	2
66772	2
42847	0
31656	0
1101	2
1042	2
39170	0
1002	2
13046	1
54739	1
49739	2
8773	2
26832	1
15863	2
952	2
56689	0
54859	1
3301	1
1075	1
48981	2
25694	0
570	2
54472	2
11720	2
3588	0
1190	1
127	2
11368	2
58102	2
40715	0
1488	2
48583	0
722	1
6772	1
27526	1
63684	1
71	1
40827	0
38584	2
44	2
1248	1
59689	2
31685	2
56011	0
20108	2
11355	2
336	2
15442	1
57149	2
403	2
847	1
293	1
48	2
417	1
8403	1
1289	2
17632	0
62448	0
48466	2
4236	1
45707	2
41550	0
1084	2
17833	2
12505	1
829	2
64196	2
1288	2
35024	0
1467	1
810	0
6113	2
49737	2
283	2
48480	2
29155	0
12734	2
69121	0
42614	643
50245	2
6741	1
61024	0
16219	2
53494	0
66860	0
259	1
40353	0
325	1
5765	2
30887	2
50667	0
40587	2
867	0
60244	1
55021	0
580	2
55287	2
46950	2
48507	0
22926	2
58430	1
11296	2
73931	2
68411	2
274	2
60128	2
63843	2
431	0
70557	2
31205	0
551	2
29515	0
170	2
1531	1
44762	1
605	1
72407	0
68408	2
528	2
28870	2
62672	0
213	2
27811	2
50565	2
59300	2
5648	0
54216	0
748	0
65487	1
1077	2
91	2
633	1
923	2
1160	2
48601	0
51807	2
15227	1
1208	2
71565	0
2370	2
6196	2
121	2
7746	2
20577	2
682	2
60908	2
42487	2
52664	1
40723	2
14811	2
1260	2
30431	2
33963	2
63272	1
43442	1
52581	0
1960	1
17554	2
36946	2
947	2
21883	0
322	0
1507	2
37087	2
35552	0
50393	2
30396	2
164	1
67291	2
879	2
584	1
62619	1
485	2
16292	2
1568	1
832	0
314	2
1244	2
58841	2
11767	0
601	2
35915	0
561	1
1177	0
67282	0
71396	1
25141	2
57543	0
66467	1
1466	1
1471	2
1200	2
7252	0
1425	2
7476	0
12425	1
6681	2
40287	1
877	0
359	1
155	2
1198	2
69146	2
22444	0
1008	2
7913	0
25807	0
35842	2
2029	1
1013	2
1624	1
8164	0
2707	2
28901	0
48401	2
25725	2
4187	0
57508	1
48157	0
40884	2
71201	0
35401	0
35261	2
35437	2
44341	1
848	1
30	2
37024	0
840	2
40668	2
12169	2
17418	0
1616	1
46402	1
6713	2
40765	2
17044	2
60543	2
7331	1
64961	0
49806	1
440	2
67543	2
1022	2
64992	2
971	2
36193	1
1096	2
69010	0
13472	2
7954	1
20550	2
71931	2
8553	2
63700	1
3701	2
1016	2
637	4
269	1
505	2
20770	1
9816	2
35711	2
276	2
1304	2
1199	2
59045	1
1180	2
1639	1
52546	1
559	2
733	2
69916	2
60682	0
68231	1
67041	2
18774	1
716	2
32848	2
65324	1
32169	0
67850	0
59	2
301	2
1324	2
61825	0
33398	0
1159	2
27650	1
51687	0
1535	0
1307	0
3475	2
26091	-1
4334	1
44993	0
10032	0
2205	2
8924	2
45399	0
50243	0
25094	0
67707	2
44559	2
10471	2
1205	2
8596	1
3294	1
65494	1
181	2
42911	1
1612	2
529	2
1445	2
58203	0
31402	0
61300	2
304	2
61416	1
18069	2
24985	0
64472	2
154	2
57295	0
46995	2
50485	2
8054	0
73	0
32985	0
24935	1
479	1
69997	0
668	0
39189	0
9135	2
49931	2
72764	1
19115	1
1776	2
9894	2
17914	0
25156	2
50381	2
820	0
1597	2
3427	1
51781	2
65173	2
1031	2
61025	2
797	2
635	2
31676	2
4861	2
1065	1
35247	2
23377	2
17642	2
48354	0
53871	0
1547	2
61980	2
22666	2
385	0
53235	2
1336	1
8679	2
1166	2
29847	1
648	2
1514	2
63747	2
67083	2
56040	2
1608	2
73733	1
7158	1
58	1
58427	0
73763	2
45181	0
1349	2
517	2
46447	2
64581	1
55226	1
17125	2
17136	0
7203	0
19022	1
70686	1
1391	2
1405	2
3431	1
1018	1
84	2
7979	2
5161	0
45001	2
206	2
49335	0
5421	0
33972	2
29054	1
58137	0
1468	1
19116	1
895	0
12359	0
1509	2
47545	1
59113	1
1057	2
1805	2
37613	2
12724	0
316	2
41141	2
27393	1
864	2
2322	0
22295	2
57229	1
1588	2
1030	2
60240	2
73055	2
44713	2
40909	2
56699	2
50984	1
17577	2
712	2
50570	0
10204	2
1272	2
21821	2
61	2
654	1
54915	2
1103	2
726	2
67872	2
68113	2
1010	1
69874	1
53247	1
1474	2
367	1
59827	2
493	3
340	2
20161	1
68605	2
815	2
18102	1
67156	2
60741	2
6159	2
10550	0
167	2
1523	2
15849	1
20850	0
57845	0
39044	1
5054	0
23413	0
36263	2
51953	2
48485	2
7625	1
790	2
36225	2
68698	0
9370	1
1047	2
11771	0
47	2
47682	0
31367	2
45652	0
378	2
71729	2
8627	2
43476	2
818	2
349	2
46723	1
61538	2
22757	2
146	0
22070	2
14466	1
48086	0
27	1
29836	1
49982	2
28	0
64034	2
61844	2
2204	0
17853	1
52611	2
41093	1
572	2
64263	1
1240	1
23687	0
36123	1
69991	1
62539	2
14285	1
69181	1
68755	0
60835	1
26185	2
978	2
31781	0
290	1
70150	0
28702	0
15940	0
18239	1
61794	2
389	2
21331	1
38393	0
18623	0
110	2
992	1
87	2
28944	0
1621	2
30885	2
657	1
21753	2
66281	1
1541	0
9413	0
73234	2
883	2
425	2
14952	0
25845	0
512	2
819	1
423	2
483	1
8323	2
66969	0
707	2
7179	1
42504	2
56499	2
44677	2
22480	1
39422	2
938	2
16492	2
32095	1
608	0
46112	2
946	1
6230	2
42698	1
38580	2
18708	0
64870	1
979	2
38019	2
69886	2
12553	1
958	0
15	1
2653	0
674	2
41415	0
44085	2
40652	2
58985	1
27404	2
4382	0
11432	1
35	0
14411	2
1415	2
806	1
1070	2
51890	0
57228	1
9932	2
19455	0
1215	2
2657	0
667	1
46761	1
69179	0
8623	2
57365	2
61939	2
61923	2
72429	0
43884	0
1119	2
19314	0
32259	2
2246	2
12391	2
935	2
632	2
142	2
520	0
54482	2
8	2
20487	1
677	1
73525	0
37116	2
40633	0
23568	2
67972	0
37664	2
5730	1
60169	2
24748	2
986	1
67545	2
70994	1
56315	1
4988	2
33295	2
237	0
31447	2
49132	2
60903	0
64092	2
9129	2
17773	1
961	1
442	2
53675	1
47050	0
918	2
62737	0
9339	2
16449	2
22261	2
1586	2
1216	1
1157	2
40759	2
52164	0
43892	0
71776	1
11275	0
11975	2
18638	0
166	2
35561	1
52070	2
62282	0
63110	0
45343	2
17124	2
1542	2
55267	1
310	2
1049	2
45752	2
807	1
14707	2
1491	2
355	0
60297	0
1083	2
48410	1
1560	2
27930	0
1498	2
22373	0
1407	2
33662	2
62360	1
55550	2
769	2
34151	1
44162	2
1440	1
6129	2
67880	2
15907	2
37454	2
11080	2
13682	1
19	2
1362	0
69	2
41035	2
484	2
256	2
725	1
337	1
29156	2
47512	2
54465	1
49810	0
20949	0
54952	2
28769	2
1009	2
972	1
7327	2
55027	2
58281	2
52275	0
171	0
52327	0
200	2
43789	2
10792	2
8966	0
33068	1
1609	2
53146	2
72263	2
39118	2
926	2
1113	2
62591	1
73591	2
444	1
36873	2
365	2
888	2
33272	1
21675	0
20981	0
28792	0
49755	0
57012	0
1154	0
32669	0
34758	0
1389	2
29426	-1
24839	0
1510	0
20555	1
51941	0
40276	1
31106	2
994	1
59411	2
64749	0
71678	2
896	2
49393	2
1594	1
1111	2
3057	0
11595	1
67627	2
1601	0
7058	1
48044	1
55849	1
45517	2
8506	1
51700	1
1114	2
33189	2
51488	0
1369	2
71385	2
1401	2
3734	2
945	1
1795	2
46497	2
19047	0
1536	0
246	2
32514	0
1427	1
3758	2
49236	1
49352	0
9385	1
4494	1
67179	2
41167	1
1173	1
26251	2
3175	1
55665	1
81	2
20892	1
63	2
67623	2
219	2
39252	2
52	2
1442	2
137	1
405	0
61291	2
12766	2
67226	2
13358	2
32184	2
43018	1
15953	2
46545	0
59395	0
19068	2
15330	2
12280	2
30035	2
68128	1
18068	2
800	2
14266	2
536	2
270	2
50150	2
8685	2
27129	2
13579	0
30251	1
46559	2
10728	2
1034	2
554	1
1637	1
694	2
60031	2
30134	2
6387	2
69775	2
376	0
1623	1
5755	2
57653	0
1518	2
7532	0
52871	2
12777	2
39161	2
120	2
40558	0
33140	2
1622	2
71209	1
54731	1
72487	0
14302	2
292	0
66412	0
66238	2
31888	0
21394	0
393	2
1302	2
29857	2
